Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/formatted/replication_llama2_70b,5695,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5696,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5697,0.25,5.49,7.09,0,0.09
processed_msg/formatted/replication_llama2_70b,5698,0.11,12.34,4.04,0.2,0.06
processed_msg/formatted/replication_llama2_70b,5699,0.33,10.86,8.02,0.182,0.14
processed_msg/formatted/replication_llama2_70b,5700,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5701,0.20,4.07,6.84,0.091,0.07
processed_msg/formatted/replication_llama2_70b,5702,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5703,0.12,14.51,6.13,0.25,0.06
processed_msg/formatted/replication_llama2_70b,5704,0.00,0.00,0.00,0,0.10
processed_msg/formatted/replication_llama2_70b,5705,0.17,10.60,8.25,0,0.08
processed_msg/formatted/replication_llama2_70b,5706,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5707,0.17,8.18,7.40,0,0.07
processed_msg/formatted/replication_llama2_70b,5708,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5709,2.00,39.76,14.76,0.75,0.89
processed_msg/formatted/replication_llama2_70b,5710,0.12,5.60,7.84,0.095,0.09
processed_msg/formatted/replication_llama2_70b,5711,0.00,0.00,0.00,0,0.10
processed_msg/formatted/replication_llama2_70b,5712,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5713,0.57,19.07,13.25,0.182,0.35
processed_msg/formatted/replication_llama2_70b,5714,0.25,11.84,8.98,0.267,0.12
processed_msg/formatted/replication_llama2_70b,5715,0.50,22.96,10.69,0.286,0.36
processed_msg/formatted/replication_llama2_70b,5716,0.12,7.03,7.48,0.118,0.22
processed_msg/formatted/replication_llama2_70b,5717,0.43,11.73,9.62,0.308,0.50
processed_msg/formatted/replication_llama2_70b,5718,1.25,38.83,41.30,0.308,0.49
processed_msg/formatted/replication_llama2_70b,5719,0.20,9.21,8.98,0.125,0.10
processed_msg/formatted/replication_llama2_70b,5720,0.25,7.56,7.48,0,0.10
processed_msg/formatted/replication_llama2_70b,5721,0.30,14.29,0.00,0.333,0.20
processed_msg/formatted/replication_llama2_70b,5722,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5723,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5724,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5725,0.17,6.94,7.70,0.25,0.16
processed_msg/formatted/replication_llama2_70b,5726,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5727,0.06,3.65,2.95,0.118,0.03
processed_msg/formatted/replication_llama2_70b,5728,0.33,5.20,7.06,0.125,0.21
processed_msg/formatted/replication_llama2_70b,5729,0.31,10.58,4.93,0.4,0.24
processed_msg/formatted/replication_llama2_70b,5730,0.00,5.60,0.00,0.133,0.00
processed_msg/formatted/replication_llama2_70b,5731,0.40,4.53,7.53,0.25,0.15
processed_msg/formatted/replication_llama2_70b,5732,0.83,16.45,12.08,0.444,0.47
processed_msg/formatted/replication_llama2_70b,5733,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5734,0.43,5.22,8.55,0,0.19
processed_msg/formatted/replication_llama2_70b,5735,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5736,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5737,0.29,14.49,9.27,0.182,0.52
processed_msg/formatted/replication_llama2_70b,5738,0.17,7.03,7.58,0,0.08
processed_msg/formatted/replication_llama2_70b,5739,0.09,9.79,6.28,0,0.09
processed_msg/formatted/replication_llama2_70b,5740,0.67,14.49,8.25,0.4,0.29
processed_msg/formatted/replication_llama2_70b,5741,2.14,15.12,20.13,0.222,0.48
processed_msg/formatted/replication_llama2_70b,5742,0.00,9.73,0.00,0.125,0.00
processed_msg/formatted/replication_llama2_70b,5743,0.12,7.56,7.33,0,0.12
processed_msg/formatted/replication_llama2_70b,5744,0.14,5.80,4.55,0.167,0.15
processed_msg/formatted/replication_llama2_70b,5745,0.25,10.60,9.27,0,0.12
processed_msg/formatted/replication_llama2_70b,5746,0.50,7.35,7.22,0.286,0.19
processed_msg/formatted/replication_llama2_70b,5747,0.40,16.52,8.02,0.444,0.19
processed_msg/formatted/replication_llama2_70b,5748,0.13,4.64,7.33,0.074,0.09
processed_msg/formatted/replication_llama2_70b,5749,1.00,11.04,11.00,0.429,0.52
processed_msg/formatted/replication_llama2_70b,5750,0.80,13.95,11.49,0.308,0.45
processed_msg/formatted/replication_llama2_70b,5751,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5752,0.00,0.00,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5753,0.17,14.25,8.25,0,0.08
processed_msg/formatted/replication_llama2_70b,5754,0.00,9.08,0.00,0.444,0.00
processed_msg/formatted/replication_llama2_70b,5755,0.17,5.19,3.72,0.133,0.09
processed_msg/formatted/replication_llama2_70b,5756,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5757,0.25,16.52,9.62,0.182,0.12
processed_msg/formatted/replication_llama2_70b,5758,0.67,7.81,7.22,0.4,0.23
processed_msg/formatted/replication_llama2_70b,5759,0.44,6.99,7.64,0.375,0.20
processed_msg/formatted/replication_llama2_70b,5760,0.07,5.88,7.13,0,0.10
processed_msg/formatted/replication_llama2_70b,5761,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5762,0.17,10.86,7.70,0,0.08
processed_msg/formatted/replication_llama2_70b,5763,0.00,0.00,0.00,0,0.15
processed_msg/formatted/replication_llama2_70b,5764,1.62,25.75,26.84,0.533,0.68
processed_msg/formatted/replication_llama2_70b,5765,0.05,1.91,0.70,0,0.03
processed_msg/formatted/replication_llama2_70b,5766,0.50,8.16,7.17,0.308,0.14
processed_msg/formatted/replication_llama2_70b,5767,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5768,0.10,10.90,4.39,0.182,0.10
processed_msg/formatted/replication_llama2_70b,5769,0.08,7.10,2.66,0.182,0.04
processed_msg/formatted/replication_llama2_70b,5770,0.33,4.30,7.33,0.111,0.12
processed_msg/formatted/replication_llama2_70b,5771,0.00,0.00,0.00,0,0.09
processed_msg/formatted/replication_llama2_70b,5772,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5773,1.50,33.27,25.75,0.5,0.92
processed_msg/formatted/replication_llama2_70b,5774,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5775,0.86,20.16,20.96,0.308,0.41
processed_msg/formatted/replication_llama2_70b,5776,0.60,13.84,10.80,0.182,0.33
processed_msg/formatted/replication_llama2_70b,5777,0.17,19.64,8.55,0.364,0.08
processed_msg/formatted/replication_llama2_70b,5778,0.14,8.79,5.32,0.133,0.11
processed_msg/formatted/replication_llama2_70b,5779,0.12,3.81,7.17,0,0.06
processed_msg/formatted/replication_llama2_70b,5780,0.25,14.49,9.27,0.167,0.19
processed_msg/formatted/replication_llama2_70b,5781,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5782,0.00,16.73,0.00,0.222,0.00
processed_msg/formatted/replication_llama2_70b,5783,0.57,15.32,10.80,0.462,0.35
processed_msg/formatted/replication_llama2_70b,5784,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5785,0.14,4.50,7.03,0,0.06
processed_msg/formatted/replication_llama2_70b,5786,0.38,10.03,10.26,0.25,0.18
processed_msg/formatted/replication_llama2_70b,5787,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5788,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5789,0.11,11.24,5.19,0.286,0.06
processed_msg/formatted/replication_llama2_70b,5790,1.00,12.84,9.59,0.308,0.46
processed_msg/formatted/replication_llama2_70b,5791,0.50,5.84,8.47,0.125,0.21
processed_msg/formatted/replication_llama2_70b,5792,0.12,10.86,7.70,0.167,0.06
processed_msg/formatted/replication_llama2_70b,5793,0.55,16.85,0.00,0.375,0.35
processed_msg/formatted/replication_llama2_70b,5794,0.00,0.00,0.00,0,0.04
processed_msg/formatted/replication_llama2_70b,5795,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5796,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5797,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5798,0.25,6.52,8.13,0.235,0.17
processed_msg/formatted/replication_llama2_70b,5799,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5800,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5801,1.00,15.35,11.26,0.444,0.80
processed_msg/formatted/replication_llama2_70b,5802,0.67,19.07,13.25,0.4,0.41
processed_msg/formatted/replication_llama2_70b,5803,0.22,12.91,8.49,0.167,0.11
processed_msg/formatted/replication_llama2_70b,5804,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5805,0.17,10.28,4.04,0.182,0.13
processed_msg/formatted/replication_llama2_70b,5806,0.33,9.25,8.98,0.267,0.16
processed_msg/formatted/replication_llama2_70b,5807,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5808,0.12,12.91,8.02,0.167,0.06
processed_msg/formatted/replication_llama2_70b,5809,0.25,3.93,7.70,0.095,0.11
processed_msg/formatted/replication_llama2_70b,5810,0.07,6.73,3.03,0.154,0.04
processed_msg/formatted/replication_llama2_70b,5811,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5812,0.56,9.22,10.72,0.3,0.38
processed_msg/formatted/replication_llama2_70b,5813,0.30,12.88,9.91,0.286,0.15
processed_msg/formatted/replication_llama2_70b,5814,0.25,12.19,8.55,0,0.24
processed_msg/formatted/replication_llama2_70b,5815,0.00,0.00,0.00,0,0.09
processed_msg/formatted/replication_llama2_70b,5816,0.20,13.89,8.02,0.222,0.09
processed_msg/formatted/replication_llama2_70b,5817,0.00,6.57,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5818,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5819,0.25,16.52,8.02,0.2,0.12
processed_msg/formatted/replication_llama2_70b,5820,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5821,0.33,7.35,8.55,0.235,0.15
processed_msg/formatted/replication_llama2_70b,5822,0.00,0.00,0.00,0,0.14
processed_msg/formatted/replication_llama2_70b,5823,0.10,4.13,7.03,0,0.05
processed_msg/formatted/replication_llama2_70b,5824,0.00,0.00,0.00,0,0.15
processed_msg/formatted/replication_llama2_70b,5825,0.29,14.49,9.27,0.364,0.21
processed_msg/formatted/replication_llama2_70b,5826,0.75,7.35,8.55,0.429,0.31
processed_msg/formatted/replication_llama2_70b,5827,0.25,12.19,0.00,0.2,0.11
processed_msg/formatted/replication_llama2_70b,5828,1.00,17.23,11.82,0.4,0.52
processed_msg/formatted/replication_llama2_70b,5829,0.33,10.69,8.75,0.154,0.15
processed_msg/formatted/replication_llama2_70b,5830,0.17,12.19,7.84,0.2,0.08
processed_msg/formatted/replication_llama2_70b,5831,0.00,0.00,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5832,0.50,17.41,11.97,0.545,0.31
processed_msg/formatted/replication_llama2_70b,5833,0.46,12.39,10.21,0.375,0.23
processed_msg/formatted/replication_llama2_70b,5834,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5835,0.00,0.00,0.00,0,0.16
processed_msg/formatted/replication_llama2_70b,5836,0.38,6.09,8.82,0.105,0.17
processed_msg/formatted/replication_llama2_70b,5837,0.25,7.03,7.48,0.154,0.10
processed_msg/formatted/replication_llama2_70b,5838,0.17,10.71,7.99,0.133,0.08
processed_msg/formatted/replication_llama2_70b,5839,0.25,3.93,7.64,0.118,0.11
processed_msg/formatted/replication_llama2_70b,5840,0.11,19.68,4.04,0.4,0.06
processed_msg/formatted/replication_llama2_70b,5841,0.14,1.22,6.66,0,0.04
processed_msg/formatted/replication_llama2_70b,5842,0.36,9.94,9.60,0.222,0.09
processed_msg/formatted/replication_llama2_70b,5843,0.75,13.84,12.54,0.364,0.43
processed_msg/formatted/replication_llama2_70b,5844,0.20,19.21,8.98,0,0.20
processed_msg/formatted/replication_llama2_70b,5845,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5846,0.86,14.55,13.07,0.429,0.49
processed_msg/formatted/replication_llama2_70b,5847,0.12,10.86,0.00,0.2,0.06
processed_msg/formatted/replication_llama2_70b,5848,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5849,0.25,12.19,7.84,0,0.11
processed_msg/formatted/replication_llama2_70b,5850,0.00,0.00,0.00,0,0.06
processed_msg/formatted/replication_llama2_70b,5851,0.18,9.73,8.39,0.25,0.18
processed_msg/formatted/replication_llama2_70b,5852,0.67,4.51,9.44,0.083,0.33
processed_msg/formatted/replication_llama2_70b,5853,0.29,0.90,6.82,0,0.08
processed_msg/formatted/replication_llama2_70b,5854,0.12,7.56,7.48,0.143,0.06
processed_msg/formatted/replication_llama2_70b,5855,0.33,8.18,7.40,0.25,0.12
processed_msg/formatted/replication_llama2_70b,5856,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5857,0.50,14.49,9.27,0.5,0.22
processed_msg/formatted/replication_llama2_70b,5858,0.08,8.90,4.86,0.143,0.04
processed_msg/formatted/replication_llama2_70b,5859,0.10,6.16,7.17,0.105,0.05
processed_msg/formatted/replication_llama2_70b,5860,0.29,6.52,7.92,0,0.19
processed_msg/formatted/replication_llama2_70b,5861,0.17,9.01,7.58,0.167,0.08
processed_msg/formatted/replication_llama2_70b,5862,0.32,6.98,7.15,0.091,0.26
processed_msg/formatted/replication_llama2_70b,5863,0.42,13.76,11.09,0.375,0.26
processed_msg/formatted/replication_llama2_70b,5864,0.50,8.36,8.39,0.333,0.20
processed_msg/formatted/replication_llama2_70b,5865,0.33,14.51,8.16,0.296,0.15
processed_msg/formatted/replication_llama2_70b,5866,0.21,9.25,8.98,0.133,0.14
processed_msg/formatted/replication_llama2_70b,5867,0.11,12.34,4.04,0.286,0.06
processed_msg/formatted/replication_llama2_70b,5868,0.14,13.89,8.02,0,0.07
processed_msg/formatted/replication_llama2_70b,5869,0.22,9.48,8.49,0,0.11
processed_msg/formatted/replication_llama2_70b,5870,0.00,10.90,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5871,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5872,0.75,15.26,19.80,0.429,0.48
processed_msg/formatted/replication_llama2_70b,5873,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5874,0.00,0.00,0.00,0,0.14
processed_msg/formatted/replication_llama2_70b,5875,0.44,9.99,8.49,0.182,0.29
processed_msg/formatted/replication_llama2_70b,5876,0.67,9.94,9.84,0.308,0.36
processed_msg/formatted/replication_llama2_70b,5877,0.60,15.35,11.26,0.364,0.34
processed_msg/formatted/replication_llama2_70b,5878,0.14,7.03,7.27,0.143,0.06
processed_msg/formatted/replication_llama2_70b,5879,0.14,9.79,8.25,0,0.07
processed_msg/formatted/replication_llama2_70b,5880,0.25,7.03,7.84,0.182,0.22
processed_msg/formatted/replication_llama2_70b,5881,1.09,27.11,30.88,0.522,0.42
processed_msg/formatted/replication_llama2_70b,5882,0.25,16.52,9.62,0.364,0.12
processed_msg/formatted/replication_llama2_70b,5883,0.36,13.84,11.08,0.4,0.18
processed_msg/formatted/replication_llama2_70b,5884,0.17,21.41,5.84,0.286,0.09
processed_msg/formatted/replication_llama2_70b,5885,0.12,10.90,6.13,0,0.13
processed_msg/formatted/replication_llama2_70b,5886,0.00,0.00,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5887,0.14,10.06,6.02,0.167,0.07
processed_msg/formatted/replication_llama2_70b,5888,0.09,7.13,5.51,0.167,0.05
processed_msg/formatted/replication_llama2_70b,5889,0.43,3.63,8.09,0.087,0.23
processed_msg/formatted/replication_llama2_70b,5890,0.57,21.74,14.15,0.182,0.36
processed_msg/formatted/replication_llama2_70b,5891,0.20,5.43,7.44,0.125,0.09
processed_msg/formatted/replication_llama2_70b,5892,0.00,6.18,0.00,0.133,0.00
processed_msg/formatted/replication_llama2_70b,5893,0.14,11.16,7.24,0.154,0.07
processed_msg/formatted/replication_llama2_70b,5894,0.33,16.36,8.49,0.154,0.17
processed_msg/formatted/replication_llama2_70b,5895,0.20,13.89,8.02,0.222,0.19
processed_msg/formatted/replication_llama2_70b,5896,0.20,6.57,7.22,0,0.52
processed_msg/formatted/replication_llama2_70b,5897,0.25,10.86,7.70,0,0.22
processed_msg/formatted/replication_llama2_70b,5898,0.17,13.89,8.02,0,0.08
processed_msg/formatted/replication_llama2_70b,5899,1.50,18.22,15.15,0.667,0.80
processed_msg/formatted/replication_llama2_70b,5900,0.20,4.50,7.84,0.111,0.09
processed_msg/formatted/replication_llama2_70b,5901,0.18,12.72,8.13,0.154,0.09
processed_msg/formatted/replication_llama2_70b,5902,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5903,0.50,5.92,8.68,0.154,0.21
processed_msg/formatted/replication_llama2_70b,5904,0.20,6.57,7.48,0.154,0.09
processed_msg/formatted/replication_llama2_70b,5905,0.11,9.80,6.20,0,0.11
processed_msg/formatted/replication_llama2_70b,5906,0.67,14.49,9.27,0.444,0.71
processed_msg/formatted/replication_llama2_70b,5907,0.90,27.01,22.77,0.615,0.52
processed_msg/formatted/replication_llama2_70b,5908,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5909,0.20,13.89,8.02,0.182,0.09
processed_msg/formatted/replication_llama2_70b,5910,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5911,0.43,5.96,9.05,0.105,0.12
processed_msg/formatted/replication_llama2_70b,5912,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5913,0.57,8.14,9.43,0.333,0.18
processed_msg/formatted/replication_llama2_70b,5914,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5915,0.58,15.56,14.82,0.286,0.30
processed_msg/formatted/replication_llama2_70b,5916,0.17,11.75,5.84,0.222,0.09
processed_msg/formatted/replication_llama2_70b,5917,0.40,15.32,11.97,0.462,0.25
processed_msg/formatted/replication_llama2_70b,5918,0.12,5.12,7.53,0.08,0.06
processed_msg/formatted/replication_llama2_70b,5919,0.00,10.86,0.00,0.167,0.00
processed_msg/formatted/replication_llama2_70b,5920,0.20,24.03,8.98,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5921,0.00,0.00,0.00,0,0.08
processed_msg/formatted/replication_llama2_70b,5922,0.20,12.19,7.84,0,0.09
processed_msg/formatted/replication_llama2_70b,5923,0.12,8.36,7.58,0,0.06
processed_msg/formatted/replication_llama2_70b,5924,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5925,0.50,8.11,7.33,0.143,0.22
processed_msg/formatted/replication_llama2_70b,5926,0.27,11.83,6.61,0.308,0.09
processed_msg/formatted/replication_llama2_70b,5927,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5928,0.50,6.66,9.62,0.235,0.23
processed_msg/formatted/replication_llama2_70b,5929,0.36,3.81,8.71,0.154,0.16
processed_msg/formatted/replication_llama2_70b,5930,0.27,5.84,9.60,0.222,0.16
processed_msg/formatted/replication_llama2_70b,5931,0.44,9.76,5.66,0.235,0.21
processed_msg/formatted/replication_llama2_70b,5932,0.40,12.50,12.17,0.333,0.32
processed_msg/formatted/replication_llama2_70b,5933,0.14,16.15,8.25,0.25,0.07
processed_msg/formatted/replication_llama2_70b,5934,0.20,19.30,8.55,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5935,0.22,7.81,0.00,0.143,0.10
processed_msg/formatted/replication_llama2_70b,5936,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5937,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5938,0.33,6.58,8.16,0.148,0.17
processed_msg/formatted/replication_llama2_70b,5939,0.33,8.64,9.62,0.286,0.16
processed_msg/formatted/replication_llama2_70b,5940,0.67,16.99,12.54,0.4,0.49
processed_msg/formatted/replication_llama2_70b,5941,0.88,19.26,16.32,0.4,0.54
processed_msg/formatted/replication_llama2_70b,5942,0.40,8.59,7.53,0.353,0.15
processed_msg/formatted/replication_llama2_70b,5943,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5944,0.75,11.68,11.80,0.4,0.42
processed_msg/formatted/replication_llama2_70b,5945,0.44,13.05,10.26,0.308,0.16
processed_msg/formatted/replication_llama2_70b,5946,0.29,20.47,7.74,0.5,0.22
processed_msg/formatted/replication_llama2_70b,5947,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5948,0.36,6.11,5.73,0.333,0.19
processed_msg/formatted/replication_llama2_70b,5949,0.25,8.18,0.00,0.182,0.10
processed_msg/formatted/replication_llama2_70b,5950,0.00,0.00,0.00,0,0.03
processed_msg/formatted/replication_llama2_70b,5951,0.33,13.10,9.91,0.4,0.17
